F1,F2,F3,F4,F1_s,F2_s,F3_s,F4_s,B1,B2,B3,B4,error,time,max_formant,n_formant,smooth_method,file_name,id,group,label
549.1766748439326,2420.0155652440963,2629.2697438438904,3920.310288306614,563.5112011071152,2419.5637357414066,2841.041979596759,4010.335233956577,155.821126499055,163.19600703663633,1124.5467015526908,384.9047261344784,0.003815649736910778,0.020747165532879818,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
513.8710596898517,2407.7689380261145,2450.653173440037,3899.34310874379,550.0188560027772,2413.631256781194,2756.622406128039,3983.320951905513,155.88011792724097,190.4647807249524,882.8232856508383,311.2635769090783,0.003815649736910778,0.02274716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
501.9622938742344,2370.361265292017,2422.220265204861,3893.5849638594,535.5982236005932,2407.79061846551,2671.832135411531,3955.1792595492366,156.754545772685,221.80038534361995,691.7031015808335,247.06601207351855,0.003815649736910778,0.02474716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
499.1624463342413,2329.1350492445895,2444.857825872332,3897.887573507302,521.0197025733627,2402.5363008810696,2593.530761713598,3927.6712541521215,158.7620834383165,254.27949619191162,551.114992517926,194.52703201825824,0.003815649736910778,0.026747165532879816,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
497.92578381429354,2309.2181400969603,2465.361661877888,3903.3837132639956,507.04069735146413,2398.3023828967075,2528.175896507982,3902.4442335685158,162.20735330176865,283.4515324968678,454.23144865060914,153.5244040525614,0.003815649736910778,0.02874716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
495.33457564246913,2319.3165594431916,2477.995997862781,3901.603337104089,494.3609783981178,2395.4218142331915,2481.3471486938906,3880.9098567511774,167.37171455615183,304.06843444836994,392.79314892300084,122.65164192425047,0.003815649736910778,0.03074716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
490.71398578856747,2385.672178901637,2477.632155394655,3883.832801345335,483.58373171744944,2394.0943135502657,2457.340670296537,3864.1431725887737,174.5028943748286,311.5626292762734,359.9551509484239,100.05215391049596,0.003815649736910778,0.03274716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
486.2537255075014,2464.999658030358,2477.716992348715,3861.5809618250637,475.18495542549994,2394.3657994618684,2458.8645580014067,3852.8105383540105,183.80026327113498,303.7157338053519,351.347520594407,83.92635281425707,0.003815649736910778,0.03474716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
484.73510484842615,2455.308924771035,2525.0500055839343,3855.811323677193,469.49315773027485,2396.121274206294,2486.85717471651,3847.1320006752203,195.39209991651947,281.61355049245617,365.19714104772413,72.76440808120118,0.003815649736910778,0.03674716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
487.5481048442261,2451.508991995584,2548.603225079074,3863.1801317648974,466.680463227332,2399.091921937072,2540.4405539977697,3846.8808087776565,209.3030773183865,249.27574220804405,402.00600398603956,65.40509457344938,0.003815649736910778,0.038747165532879824,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
492.0510667713104,2443.51139897521,2613.03361484217,3873.102644478126,466.7653134255682,2402.8759542551797,2617.010288761543,3851.4196168234503,225.41358925270723,212.15887800281314,463.86503536103976,61.00706354735148,0.003815649736910778,0.040747165532879825,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
493.0517231281103,2424.640180608432,2769.0688635334022,3880.682778377686,469.6260287455901,2406.971540053387,2712.4525638053206,3859.7698717248973,243.41733318509668,175.3920373532534,553.1621385727256,58.98717449329313,0.003815649736910778,0.04274716553287981,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
484.74128697480023,2405.5764891115136,2967.835802995098,3890.106538620273,475.02365789416393,2410.819097765274,2821.469140224304,3870.708132044805,262.7889555163985,142.59273908280576,670.3336106711225,58.9532899543244,0.003815649736910778,0.044747165532879815,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
467.1306548512835,2400.7037802881878,3087.792613305395,3899.333565493064,482.6318444422323,2413.849397095947,2937.9829292692857,3882.8808530706833,282.7776039365357,115.56950625816725,810.6342611554661,60.64189615163221,0.003815649736910778,0.04674716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
458.5752392747706,2406.1070335724576,3146.7320786599207,3906.059461765028,492.0709448611806,2415.5333864397944,3055.590948557787,3894.9276872816818,302.44204623681503,94.68186258289455,960.879930146635,63.86273116473578,0.003815649736910778,0.04874716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
474.8975482536457,2412.14185101983,3198.700851794802,3910.484532050672,502.94337523840005,2415.429478231692,3168.0283820495047,3905.602711023686,320.7360276704916,79.43978142687251,1098.444487301098,68.45037775909508,0.003815649736910778,0.05074716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
508.65258123146793,2409.2621805425056,3273.621966363899,3911.4796222510686,514.8671631797841,2413.2242047409754,3269.607380673749,3913.883248179537,336.63854316043376,69.03399108185728,1195.1508899085054,74.22395251229536,0.003815649736910778,0.05274716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
535.5758199279594,2392.3651098527425,3342.219936798206,3907.7888520703946,527.5049332045757,2408.7626876029335,3355.5971075430093,3919.057094805062,349.3065443821607,62.68101324057496,1226.457140182214,80.95843982374628,0.003815649736910778,0.054747165532879824,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
544.979532114106,2378.024699431337,3374.0852639857644,3902.554140724099,540.586033333218,2402.066202071236,3422.51707071633,3920.7808561242455,358.21466749746094,59.79791841226341,1181.9673687070217,88.37281218765888,0.003815649736910778,0.056747165532879826,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
542.2001319415623,2375.8195710913183,3387.7998196838416,3899.0769790270956,553.9201738008987,2393.33519166154,3468.3234992152243,3919.104624664164,363.2452518327943,60.066864858340814,1070.6398824662429,96.13905495479074,0.003815649736910778,0.05874716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
544.347039171094,2379.2119869377216,3390.071483715762,3895.885476055167,567.4017371227412,2382.937310227001,3492.4777311443245,3914.461140114441,364.7048146590774,63.44198864797817,916.8485744208763,103.91188568289431,0.003815649736910778,0.06074716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
563.5514664096594,2377.44038112239,3383.7478424907413,3888.7892820177417,581.0047633769457,2371.3813334587003,3495.89550606597,3907.620629248489,363.2654987743612,70.12570523110878,749.956711256673,111.37257270672174,0.003815649736910778,0.06274716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
595.1099962767021,2361.740167084647,3377.308137369619,3877.681379336412,594.7694427931234,2359.2789831718783,3480.7858474849913,3899.615467673764,359.85193994362,80.51594143421329,594.1156705386073,118.27480930481214,0.003815649736910778,0.06474716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
627.513242256509,2343.6504646738235,3377.813282819535,3873.0765620455168,608.7816889105849,2347.297743377283,3450.3970673769186,3891.6413843040486,355.50624962749436,95.10717752716037,463.275824436169,124.47920312449533,0.003815649736910778,0.06674716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
650.3925059629437,2335.790796518305,3379.9279328192624,3878.06487932293,623.1479572015884,2336.1085285993304,3408.6945956153622,3884.9439257664835,351.2628059657145,114.32217478365385,361.7489188138913,129.96671509612636,0.003815649736910778,0.06874716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
667.1122876253138,2333.341905930231,3370.3969488655275,3888.6204096680585,637.9678670084586,2326.3325249736376,3360.000256569877,3880.700142942013,348.0533782132511,138.267044459858,287.63353898280684,134.82856107127108,0.003815649736910778,0.07074716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
681.5721684047732,2330.4437802439725,3339.2252385619167,3901.9541282243026,653.3073472557136,2318.491623099023,3308.624905270983,3879.905851167402,346.6484606217278,166.44718777698094,236.37435194072864,139.23717804385663,0.003815649736910778,0.07274716553287981,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
694.970972471508,2323.1776867264202,3305.6994846513844,3913.8558250881924,669.1749470480521,2312.966588647842,3258.525847350777,3883.2783179476864,347.6286801302522,197.54562941179594,203.15383339818592,143.40689541651514,0.003815649736910778,0.07474716553287981,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
703.0921041072289,2314.878630466883,3288.5320068201845,3920.0472212033346,685.5036402351169,2309.966493920042,3213.0172907121882,3891.182891517374,351.3738708064162,229.4076521293544,184.04053169477584,147.55309535172552,0.003815649736910778,0.07674716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
703.6925472169622,2310.7942453041724,3279.445301228036,3925.689717869378,702.1399375722859,2309.5120120274664,3174.556532113702,3903.5900160972333,358.0569691453245,259.3391005174525,176.31010286748455,151.8561046107795,0.003815649736910778,0.07874716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
699.8188879129975,2311.3647732604472,3267.209601158696,3933.522808498299,718.8414478358484,2311.4340317242572,3144.6211879691987,3920.0664628024374,367.6337647986266,284.6894992402809,178.3446818817069,156.43287904235217,0.003815649736910778,0.08074716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
694.4931840267033,2317.8607995466637,3233.505476730374,3942.029706652355,735.2832600058947,2315.3877804981807,3123.684208498828,3939.801663002682,379.8259812097961,303.52096809655313,189.3386594717197,161.31733978507827,0.003815649736910778,0.08274716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
696.7942147033416,2326.9575777846294,3160.1178615938993,3951.948435331694,751.0727202807882,2320.8813527617353,3111.284434987308,3961.6670150857594,394.10267392535667,315.08474489700313,208.87876400799917,166.4495897942224,0.003815649736910778,0.08474716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
714.6515427474915,2326.4165348683923,3088.452696806272,3968.9433572822454,765.771420242931,2327.316337147379,3106.181865618206,3984.3032036025375,409.6720187870933,319.913865093224,236.3862484246232,171.67480902730404,0.003815649736910778,0.08674716553287982,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
738.8296511532656,2327.402186483553,3059.4367802711813,3987.6937091208015,778.9225620604144,2334.0372231647484,3106.579338780847,4006.2281633142466,425.5001557366631,319.53702017481913,270.43319062066206,176.75344364658955,0.003815649736910778,0.08874716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
768.6226105395929,2336.005507002393,3053.0186945725277,4006.8509433944105,790.0813796915108,2340.3855282593704,3110.3866698614993,4025.956544877121,440.37318090815506,315.9850919314523,308.0836739589185,181.38428227632735,0.003815649736910778,0.09074716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
807.7105478549139,2344.67511146675,3054.9466803088108,4030.4409000759597,798.846013725369,2345.754184134186,3115.499872204175,4042.120545012472,453.0103539305576,311.3012722278137,344.6102478870884,185.24038373219108,0.003815649736910778,0.09274716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
850.1094748763874,2346.1178265529547,3064.56404955697,4057.6178071857125,804.8861857772848,2349.637690347721,3120.0672357447884,4053.5818364803295,462.2211694448181,307.1907415332029,374.0162951538276,188.01457385483928,0.003815649736910778,0.09474716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
890.1041022244909,2349.5454133472676,3088.1059890650936,4075.824152340422,807.9672002343568,2351.6738868361354,3122.7157816569866,4059.525082534712,467.08028242183724,304.83689500848527,390.5200599912223,189.4673562847116,0.003815649736910778,0.09674716553287983,6210.526315789473,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-0,group_0,u
352.57172552879166,1087.6521874555065,2201.36505934669,3221.380650952493,365.1464903261527,1068.2695180647954,2273.1773038413257,3178.849974271898,185.44969819800025,114.58876805946451,545.3034409824745,152.3670889929045,0.001647970342361359,0.012747165532879828,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
354.78904521560065,1067.8548735566856,2205.7963471644466,3179.2755797550194,365.6114162680771,1066.706402104008,2272.549557725173,3177.870348296229,187.2950987213716,115.57661472581113,543.144584466381,151.5302761624002,0.001647970342361359,0.01474716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
364.79165793030586,1050.4798375261614,2212.472886966555,3162.2636850998933,366.5335960574088,1063.6265455280172,2271.3066458926596,3175.938593906275,190.96754118686508,117.53763873717119,538.8451322378005,149.90830370648234,0.001647970342361359,0.01674716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
372.61920560427546,1043.6830287885552,2220.9803465231685,3154.1866773420934,367.89777182483607,1059.1210030065974,2269.4734182874167,3173.108760035536,196.4252326766661,120.44009649897048,532.4429113866582,147.5994964223181,0.001647970342361359,0.018747165532879827,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
373.0450799349071,1042.162866453245,2238.1910283834113,3147.745740324711,369.6812737688203,1053.3221824665054,2267.0863821116263,3169.459589824491,203.59319911314907,124.23061982521828,523.9976993750296,144.73972839951645,0.001647970342361359,0.02074716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
367.29907116660013,1041.490105600778,2268.0663788264824,3143.7467766676186,371.85428377864446,1046.3990183232556,2264.1928066416303,3165.0918215529014,212.34978817362864,128.82807933275524,513.594258616164,141.49063386368147,0.001647970342361359,0.02274716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
364.095371707686,1038.821772886714,2307.8059337715817,3148.2841004789934,374.3801918610184,1038.550831616476,2260.8495721440136,3160.1247479485633,222.51103955793255,134.11677899728033,501.34544247342615,138.0269103570127,0.001647970342361359,0.024747165532879825,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
374.5764573808818,1032.6722034085271,2343.2499865009177,3167.6270376792727,377.21604874505397,1030.0001155033344,2257.121797438908,3154.6921615059136,233.81540110926517,139.9402949415464,487.39471469891345,134.52437994874006,0.001647970342361359,0.026747165532879827,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
391.1732207697925,1024.3948410236378,2341.4690222948457,3179.8191645131506,380.31311787676606,1020.9845259977333,2253.081287027775,3148.937835903892,245.91215298181623,146.09762801941253,471.91743351637285,131.150075585782,0.001647970342361359,0.02874716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
398.3823761948975,1015.5934830657142,2304.1950457379785,3173.1598501525923,383.6175292623436,1011.7483882259495,2248.8048436854497,3143.010710314102,258.35752772212004,152.34352576475487,455.12035536397065,128.0550557547133,0.001647970342361359,0.03074716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
394.42199160473825,1008.018827218326,2265.767146220902,3154.7353013969187,387.07103623993817,1002.5340466066967,2244.3724958497187,3137.05995370567,270.6224986266298,158.39468253735208,437.23900523226257,125.37007303085059,0.001647970342361359,0.03274716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
389.3707689864003,1001.01458329361,2250.2543262630143,3130.5837995044913,390.61187424987804,993.5733925449591,2239.865690921407,3131.2300897990717,282.11517874680555,163.94290834948532,418.53281909553846,123.20374903207087,0.001647970342361359,0.03474716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
393.5353870893349,988.9990392750913,2249.959799555903,3114.4442669209875,394.1757180682598,985.0798952577805,2235.3655056687776,3125.6563599777046,292.21854529629945,168.67522812293782,399.2782538626685,121.64260174556924,0.001647970342361359,0.03674716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
402.2846825208895,970.4434608307062,2248.139223263557,3108.1547435316634,397.696730841528,977.2414405509053,2230.950923328038,3120.460491380839,300.34097685419454,172.29936695527542,379.76033731449894,120.75213843443433,0.001647970342361359,0.03874716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
411.32334226894443,963.6938176829331,2249.8054423332615,3104.884947258726,401.1086947180363,970.2142495705905,2226.697223782945,3115.747020984201,305.9735393349364,174.57152205471147,360.2633494456323,120.57823863234306,0.001647970342361359,0.040747165532879825,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
416.27418544340907,968.7392470570285,2255.739273465981,3102.180971220728,404.34620905611644,964.1181060729396,2222.674528523931,3111.6003043791766,308.7451311485196,175.32218159475516,341.06145077211875,121.14816301273105,0.001647970342361359,0.04274716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
414.1908257321219,975.8807690925756,2262.555915733629,3099.069615272735,407.34593826220276,959.0330683149446,2218.946536115298,3108.0823110622273,308.4655870458022,174.47547249406574,322.4100825471358,122.47069538041808,0.001647970342361359,0.04474716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
410.4497842947207,978.668111655614,2262.9134917576503,3095.4879920555954,410.04788746135677,954.9977823627434,2215.5694768666717,3105.2312774006828,305.14830671703425,172.0583445977029,304.53885985217494,124.5351313890644,0.001647970342361359,0.04674716553287983,4947.368421052632,4,dct_smooth_regression,habitanteysuesperanza_01_neruda_128kb_00,0-0-2-2,group_0,o
